Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Payment,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,KANAWHA,3043886203,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,996,$23108.00,22082,24137,,07/01/2010,06/30/2013,"501 MORRIS STREET
CHARLESTON, WV 25301
(38.347473914000034, -81.62576921099998)"
510023,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WEIRTON,WV,26062,HANCOCK,3047976000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,74,$24322.00,21403,27549,,07/01/2010,06/30/2013,"601 COLLIERS WAY
WEIRTON, WV 26062
(40.39369319000008, -80.52970209799997)"
510024,MONONGALIA COUNTY GENERAL HOSPITAL,1200 JD ANDERSON DR,MORGANTOWN,WV,26505,MONONGALIA,3045981200,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,335,$24066.00,22348,25975,,07/01/2010,06/30/2013,"1200 JD ANDERSON DR
MORGANTOWN, WV 26505
(39.66262629000005, -79.94635224999996)"
510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVE SW,SOUTH CHARLESTON,WV,25309,KANAWHA,3047663600,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,158,$23486.00,21206,25883,,07/01/2010,06/30/2013,"4605 MACCORKLE AVE SW
SOUTH CHARLESTON, WV 25309
(38.35518383200008, -81.72782220199997)"
51002F,BECKLEY VA MEDICAL CENTER,200 VETERANS AVENUE,BECKLEY,WV,25801,RALEIGH,3042552121,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"200 VETERANS AVENUE
BECKLEY, WV 25801
(37.766039713000055, -81.19199042299994)"
510030,DAVIS MEMORIAL HOSPITAL,PO BOX 1484,ELKINS,WV,26241,RANDOLPH,3046363300,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,46,$19384.00,17002,22057,,07/01/2010,06/30/2013,"PO BOX 1484
ELKINS, WV 26241
(38.92339977300003, -79.85198653999998)"
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,25301,KANAWHA,3043476500,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,44,$25192.00,21914,29069,,07/01/2010,06/30/2013,"333 LAIDLEY ST
CHARLESTON, WV 25301
(38.353317136000044, -81.63288109399997)"
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,26452,LEWIS,3042698080,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,25,$21211.00,18079,24858,,07/01/2010,06/30/2013,"230 HOSPITAL PLAZA
WESTON, WV 26452
(39.04780717800003, -80.49272348099998)"
510039,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,WHEELING,WV,26003,OHIO,3042340123,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,69,$22320.00,19701,25156,,07/01/2010,06/30/2013,"2000 EOFF STREET
WHEELING, WV 26003
(40.05997871000005, -80.72145551499995)"
51003F,CLARKSBURG VA MEDICAL CENTER,1 MEDICAL CENTER DRIVE,CLARKSBURG,WV,26301,HARRISON,3046233461,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"1 MEDICAL CENTER DRIVE
CLARKSBURG, WV 26301
(39.26869807200006, -80.36190443199996)"
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,24740,MERCER,3044877260,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,110,$19902.00,17876,22112,,07/01/2010,06/30/2013,"122 12TH STREET
PRINCETON, WV 24740
(37.36324814100004, -81.11075229999994)"
510047,FAIRMONT REGIONAL MEDICAL CENTER,1325 LOCUST AVENUE,FAIRMONT,WV,26554,MARION,3043677100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,119,$22684.00,20515,25255,,07/01/2010,06/30/2013,"1325 LOCUST AVENUE
FAIRMONT, WV 26554
(39.48198979500006, -80.16203172199994)"
510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601,LOGAN,3048311350,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,52,$22506.00,19577,25756,,07/01/2010,06/30/2013,"20 HOSPITAL DRIVE
LOGAN, WV 25601
(37.84672669400004, -81.99544973499997)"
51004F,HUNTINGTON VA MEDICAL CENTER,1540 SPRING VALLEY ROAD,HUNTINGTON,WV,25704,WAYNE,3044290241,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"1540 SPRING VALLEY ROAD
HUNTINGTON, WV 25704
(38.384073225000066, -82.51774327499999)"
510050,WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,26003,OHIO,3042433000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,273,$24673.00,22755,26620,,07/01/2010,06/30/2013,"1 MEDICAL PARK
WHEELING, WV 26003
(40.066546489000075, -80.69577968599998)"
510055,CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,CABELL,3045262000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,52,$20565.00,18069,23360,,07/01/2010,06/30/2013,"1340 HAL GREER BOULEVARD
HUNTINGTON, WV 25701
(38.410147675000076, -82.42840608899996)"
510058,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,26101,WOOD,3044242111,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,486,$21123.00,19995,22434,,07/01/2010,06/30/2013,"800 GARFIELD AVE
PARKERSBURG, WV 26101
(39.27020851700007, -81.56044981199994)"
510059,CHARLESTON SURGICAL HOSPITAL,1306 KANAWHA BLVD EAST,CHARLESTON,WV,25301,KANAWHA,3043434371,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2010,06/30/2013,"1306 KANAWHA BLVD EAST
CHARLESTON, WV 25301
(38.342865939000035, -81.63051545999997)"
51005F,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVE.,MARTINSBURG,WV,25401,BERKELEY,3042630811,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"510 BUTLER AVE.
MARTINSBURG, WV 25401
(39.41721220000005, -77.91099657599995)"
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,RALEIGH,3042553456,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,28,$22965.00,19629,26768,,07/01/2010,06/30/2013,"306 STANAFORD ROAD
BECKLEY, WV 25801
(37.79881398200007, -81.16941436699994)"
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,RALEIGH,3042564100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,288,$20661.00,19156,22218,,07/01/2010,06/30/2013,"1710 HARPER ROAD
BECKLEY, WV 25801
(37.78659162900004, -81.20308766099998)"
510071,BLUEFIELD REGIONAL MEDICAL CENTER,500 CHERRY ST,BLUEFIELD,WV,24701,MERCER,3043271100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,71,$21900.00,19372,24763,,07/01/2010,06/30/2013,"500 CHERRY ST
BLUEFIELD, WV 24701
(37.257008463000034, -81.23405603599997)"
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,WETZEL,3044558000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,25,$21510.00,18428,25080,,07/01/2010,06/30/2013,"#3 EAST BENJAMIN DRIVE
NEW MARTINSVILLE, WV 26155
(39.68021679900005, -80.85300763099997)"
510077,WILLIAMSON MEMORIAL HOSPITAL,859 ALDERSON STREET,WILLIAMSON,WV,25661,MINGO,3042352500,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"859 ALDERSON STREET
WILLIAMSON, WV 25661
(37.67785952200006, -82.27213016599995)"
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651,NICHOLAS,3048722891,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"400 FAIRVIEW HEIGHTS ROAD
SUMMERSVILLE, WV 26651
(38.291815384000074, -80.83030088399994)"
510086,WELCH COMMUNITY HOSPITAL,454 MCDOWELL STREET,WELCH,WV,24801,MCDOWELL,3044368461,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"454 MCDOWELL STREET
WELCH, WV 24801
(37.43879031200004, -81.58926431999998)"
511300,"BROADDUS HOSPITAL ASSOCIATION, INC",MANSFIELD HILL P O BOX 930,PHILIPPI,WV,26416,BARBOUR,3044571760,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"MANSFIELD HILL P O BOX 930
PHILIPPI, WV 26416
(39.153906660000075, -80.04224998599994)"
511301,WEBSTER COUNTY MEMORIAL HOSPITAL,P O BOX 312 (MILLER MOUNTAIN DRIVE),WEBSTER SPRINGS,WV,26288,WEBSTER,3048475682,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"P O BOX 312 (MILLER MOUNTAIN DRIVE)
WEBSTER SPRINGS, WV 26288
(38.482859665000035, -80.40758673899995)"
511303,MINNIE HAMILTON HEALTH CARE CENTER,186 HOSPITAL DRIVE,GRANTSVILLE,WV,26147,CALHOUN,3043549244,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"186 HOSPITAL DRIVE
GRANTSVILLE, WV 26147
(38.92371734900007, -81.09197077099998)"
511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,TYLER,3046522611,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"314 SOUTH WELLS STREET
SISTERSVILLE, WV 26175
(39.558623503000035, -81.00378016199994)"
511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276,ROANE,3049274444,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"200 HOSPITAL DRIVE
SPENCER, WV 25276
(38.815986449000036, -81.36784816099998)"
511307,GRAFTON CITY HOSPITAL,1 HOSPITAL PLAZA,GRAFTON,WV,26354,TAYLOR,3042650400,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"1 HOSPITAL PLAZA
GRAFTON, WV 26354
(39.34181945800003, -80.02115932999999)"
511308,BRAXTON COUNTY MEMORIAL HOSPITAL,100 HOYLMAN DRIVE,GASSAWAY,WV,26624,BRAXTON,3043645156,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"100 HOYLMAN DRIVE
GASSAWAY, WV 26624
(38.65918891900003, -80.74920986699993)"
511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411,MORGAN,3042581234,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"1 HEALTHY WAY
BERKELEY SPRINGS, WV 25411
(39.585257081000066, -78.22138853099995)"
511310,SUMMERS COUNTY ARH HOSPITAL,TERRACE STREET   P O BOX 940,HINTON,WV,25951,SUMMERS,3044661000,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"TERRACE STREET P O BOX 940
HINTON, WV 25951
(37.67517962800008, -80.89186801699998)"
511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,ROMNEY,WV,26757,HAMPSHIRE,3048224561,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"363 SUNRISE BOULEVARD
ROMNEY, WV 26757
(39.33258728800007, -78.69812985499993)"
511312,PRESTON MEMORIAL HOSPITAL,300 S PRICE STREET,KINGWOOD,WV,26537,PRESTON,3043291400,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"300 S PRICE STREET
KINGWOOD, WV 26537
(39.467051500000025, -79.68710734999996)"
511313,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130,BOONE,3043691230,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"701 MADISON AVENUE
MADISON, WV 25130
(38.05583386100005, -81.81328273799994)"
511314,POCAHONTAS MEMORIAL HOSPITAL,RR BOX 52 WEST,BUCKEYE,WV,24924,POCAHONTAS,3047997400,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"RR BOX 52 WEST
BUCKEYE, WV 24924
(38.16118587300008, -80.14174626699997)"
511315,POTOMAC VALLEY HOSPITAL,100 PIN OAK LANE,KEYSER,WV,26726,MINERAL,3045973500,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"100 PIN OAK LANE
KEYSER, WV 26726
(39.408825351000075, -79.00343997099998)"
511316,GRANT MEMORIAL HOSPITAL,P O BOX 1019,PETERSBURG,WV,26847,GRANT,3042571026,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,27,$18843.00,16061,22149,,07/01/2010,06/30/2013,"P O BOX 1019
PETERSBURG, WV 26847
(39.00023685000008, -79.12386789899995)"
511317,PLATEAU MEDICAL CENTER,430 MAIN STREET,OAK HILL,WV,25901,FAYETTE,3044698600,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"430 MAIN STREET
OAK HILL, WV 25901
(37.971312340000054, -81.14942994099994)"
511318,"MONTGOMERY GENERAL HOSPITAL, INC","401 SIXTH AVENUE, FAYETTE COUNTY",MONTGOMERY,WV,25136,FAYETTE,3044425151,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"401 SIXTH AVENUE, FAYETTE COUNTY
MONTGOMERY, WV 25136
(38.182854587000065, -81.32400326799996)"
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438,JEFFERSON,3047281600,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"300 SOUTH PRESTON STREET
RANSON, WV 25438
(39.296144076000076, -77.85840916699993)"
511320,JACKSON GENERAL HOSPITAL,122 PINNELL ST,RIPLEY,WV,25271,JACKSON,3043722731,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"122 PINNELL ST
RIPLEY, WV 25271
(38.82357161200008, -81.72888554299999)"
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,900 ILLINOIS AVE,STEVENS POINT,WI,54481,PORTAGE,7153465000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,34,$19744.00,16951,22951,,07/01/2010,06/30/2013,"900 ILLINOIS AVE
STEVENS POINT, WI 54481
(44.52651946700007, -89.56626879699996)"
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,LA CROSSE,6087850940,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,118,$20293.00,18318,22535,,07/01/2010,06/30/2013,"700 WEST AVENUE SOUTH
LA CROSSE, WI 54601
(43.80402379000003, -91.23952833199996)"
520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WAUKESHA,2629281000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,246,$25938.00,23875,28203,,07/01/2010,06/30/2013,"725 AMERICAN AVE
WAUKESHA, WI 53188
(43.01125159600008, -88.24309091399994)"
520009,ST ELIZABETH HOSPITAL,1506 S ONEIDA ST,APPLETON,WI,54915,OUTAGAMIE,9207382000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,83,$22092.00,19551,24901,,07/01/2010,06/30/2013,"1506 S ONEIDA ST
APPLETON, WI 54915
(44.24837937800004, -88.40409233799994)"
520011,LAKEVIEW MEDICAL CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,BARRON,7152341515,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"1700 WEST STOUT STREET
RICE LAKE, WI 54868
(45.50790175700007, -91.75853104099997)"
520013,SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,EAU CLAIRE,7157174121,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,217,$23936.00,22012,26092,,07/01/2010,06/30/2013,"900 W CLAIREMONT AVE
EAU CLAIRE, WI 54701
(44.793436332000056, -91.51178141399998)"
520017,ST JOSEPHS HOSPITAL,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,CHIPPEWA,7157177200,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"2661 COUNTY HWY I
CHIPPEWA FALLS, WI 54729
(44.93333751500006, -91.38665960599997)"
520019,MINISTRY SAINT MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,ONEIDA,7153612000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,31,$21038.00,18101,24470,,07/01/2010,06/30/2013,"2251 NORTH SHORE DR
RHINELANDER, WI 54501
(45.637142813000025, -89.37567057699994)"
520021,UNITED HOSPITAL SYSTEM,6308 EIGHTH AVE,KENOSHA,WI,53143,KENOSHA,2626562011,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,132,$20576.00,18640,22698,,07/01/2010,06/30/2013,"6308 EIGHTH AVE
KENOSHA, WI 53143
(42.57730917900005, -87.81929779399997)"
520027,COLUMBIA ST MARYS HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,WI,53097,OZAUKEE,2622437300,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,177,$23613.00,21559,26052,,07/01/2010,06/30/2013,"13111 N PORT WASHINGTON RD
MEQUON, WI 53097
(43.257449285000064, -87.92418653399994)"
520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,GREEN,6083241000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,39,$20276.00,17557,23417,,07/01/2010,06/30/2013,"2005 5TH STREET
MONROE, WI 53566
(42.607848784000055, -89.63481316999997)"
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,6083723971,Payment for heart attack patients,PAYM_30_AMI,,,,,,,07/01/2010,06/30/2013,"500 EAST VETERANS STREET
TOMAH, WI 54660
(44.00110661400004, -90.49390981499994)"
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,MARATHON,7158472121,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,256,$22082.00,20455,23892,,07/01/2010,06/30/2013,"333 PINE RIDGE BLVD
WAUSAU, WI 54401
(44.965473159000055, -89.67039935199995)"
520033,RIVERVIEW HOSPITAL ASSOC,410 DEWEY ST,WISCONSIN RAPIDS,WI,54495,WOOD,7154236060,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2010,06/30/2013,"410 DEWEY ST
WISCONSIN RAPIDS, WI 54495
(44.38216474800004, -89.82952882699999)"
